delay_days,is_anomaly,is_delayed,month_cos,month_sin,order_quantity,quantity,quantity_per_lead_time,requested_lead_time_days,supplier_avg_lead_time_days,supplier_cancellation_rate,supplier_defect_rate,supplier_on_time_rate,supplier_order_volume_last_year
6.98,0,1,-1.0,1.2246467991473532e-16,619.0,619.0,34.388888888888886,18.0,18.6,0.0462,0.0567,0.8913,105.0
44.54,1,1,-1.8369701987210297e-16,-1.0,712.8499999999999,712.8499999999999,71.285,10.0,10.1,0.0185,0.0059,0.9438,171.0
7.89,0,1,6.123233995736766e-17,1.0,788.7,788.7,262.90000000000003,3.0,10.1,0.0185,0.0059,0.9438,171.0
5.82,0,1,-0.8660254037844387,0.49999999999999994,954.9,954.9,39.7875,24.0,20.1,0.0632,0.0501,0.8435,118.0
2.45,0,1,-1.0,1.2246467991473532e-16,607.8,607.8,101.3,6.0,9.9,0.0446,0.0298,0.907,135.0
48.02,1,1,0.5000000000000001,0.8660254037844386,880.6,880.6,44.03,20.0,18.4,0.0178,0.0227,0.9073,103.0
4.41,0,1,-0.8660254037844386,-0.5000000000000001,896.0,896.0,179.2,5.0,4.7,0.012,0.0101,0.9485,76.0
3.07,0,1,0.8660254037844387,0.49999999999999994,1030.0,1030.0,73.57142857142857,14.0,17.1,0.0314,0.0139,0.865,37.0
0.36,0,0,-1.0,1.2246467991473532e-16,819.5,819.5,91.05555555555556,9.0,11.8,0.0096,0.0407,0.9239,148.0
52.39,1,1,0.5000000000000001,0.8660254037844386,167.0,167.0,16.7,10.0,15.1,0.0191,0.0191,0.9803,98.0
2.63,0,1,-0.8660254037844387,0.49999999999999994,385.7,385.7,29.66923076923077,13.0,15.3,0.0015,0.0303,0.8425,109.0
3.37,0,1,-0.8660254037844386,-0.5000000000000001,522.1,522.1,47.46363636363637,11.0,8.7,0.0411,0.0307,0.8896,36.0
10.06,0,1,6.123233995736766e-17,1.0,940.0,940.0,78.33333333333333,12.0,13.0,0.022,0.0448,0.9008,195.0
5.44,0,1,0.8660254037844387,0.49999999999999994,601.0,601.0,120.2,5.0,13.7,0.0478,0.0298,0.8475,113.0
7.35,0,1,-1.8369701987210297e-16,-1.0,485.6,485.6,25.557894736842105,19.0,23.5,0.0556,0.032,0.756,64.0
9.2,0,1,-1.0,1.2246467991473532e-16,200.8,200.8,15.446153846153846,13.0,22.2,0.053,0.0751,0.7601,121.0
0.36,0,0,0.8660254037844387,0.49999999999999994,941.6,941.6,72.43076923076923,13.0,13.9,0.0016,0.0206,0.999,52.0
9.83,0,1,0.5000000000000001,0.8660254037844386,581.7,581.7,145.425,4.0,9.2,0.0558,0.0336,0.8592,115.0
13.56,0,1,1.0,-2.4492935982947064e-16,709.3,709.3,236.4333333333333,3.0,6.9,0.0,0.0244,0.9068,94.0
8.56,0,1,0.8660254037844384,-0.5000000000000004,468.5,468.5,17.35185185185185,27.0,24.5,0.0266,0.0507,0.8215,141.0
12.52,0,1,1.0,-2.4492935982947064e-16,778.2,778.2,55.58571428571429,14.0,11.2,0.0436,0.0239,0.7528,131.0
10.29,0,1,0.5000000000000001,0.8660254037844386,1209.0,1209.0,120.9,10.0,8.8,0.0246,0.0242,0.8494,179.0
5.9,0,1,-0.8660254037844387,0.49999999999999994,484.5,484.5,69.21428571428571,7.0,8.4,0.022,0.0497,0.911,95.0
8.41,0,1,-0.5000000000000004,-0.8660254037844384,935.1,935.1,31.17,30.0,29.0,0.0572,0.0524,0.8657,154.0
11.72,0,1,0.8660254037844384,-0.5000000000000004,1064.2,1064.2,118.24444444444445,9.0,9.0,0.0259,0.0331,0.8395,87.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,751.0,751.0,41.72222222222222,18.0,17.4,0.019,0.0571,0.9897,150.0
7.18,0,1,6.123233995736766e-17,1.0,571.2,571.2,31.733333333333334,18.0,16.2,0.039,0.038,0.83,144.0
2.59,0,1,-0.8660254037844387,0.49999999999999994,685.7,685.7,36.08947368421053,19.0,26.1,0.0754,0.0587,0.7486,144.0
7.45,0,1,-0.8660254037844387,0.49999999999999994,799.1,799.1,36.32272727272727,22.0,20.7,0.0414,0.0869,0.7633,54.0
8.69,0,1,-0.8660254037844387,0.49999999999999994,561.0,561.0,31.166666666666668,18.0,20.7,0.0414,0.0869,0.7633,54.0
2.48,0,1,-0.4999999999999998,0.8660254037844387,388.4,388.4,13.87142857142857,28.0,22.6,0.0284,0.0328,0.9315,82.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,900.8,900.8,81.89090909090909,11.0,9.1,0.0,0.0,0.8690000000000001,107.0
4.11,0,1,-0.8660254037844387,0.49999999999999994,387.8,387.8,21.544444444444444,18.0,9.4,0.0274,0.0269,0.8992,5.0
7.51,0,1,0.5000000000000001,0.8660254037844386,604.9,604.9,40.32666666666667,15.0,18.4,0.0418,0.0489,0.8842,77.0
3.35,0,1,-0.4999999999999998,0.8660254037844387,1335.3,1335.3,333.825,4.0,6.1,0.0365,0.0,0.8916,118.0
3.99,0,1,0.8660254037844387,0.49999999999999994,1093.0,1093.0,109.3,10.0,9.9,0.0075,0.012,0.9223,194.0
2.78,0,1,0.5000000000000001,0.8660254037844386,669.8,669.8,26.791999999999998,25.0,20.9,0.0185,0.04,0.919,135.0
2.08,0,1,-0.8660254037844386,-0.5000000000000001,714.0,714.0,35.7,20.0,19.5,0.0,0.0188,0.9922,115.0
4.56,0,1,-0.5000000000000004,-0.8660254037844384,910.6,910.6,70.04615384615384,13.0,17.5,0.03,0.0318,0.9686,82.0
0.0,0,0,-1.0,1.2246467991473532e-16,373.1,373.1,15.545833333333334,24.0,18.1,0.033,0.0475,0.894,88.0
7.02,0,1,0.8660254037844384,-0.5000000000000004,984.2,984.2,82.01666666666667,12.0,9.4,0.0274,0.0269,0.8992,5.0
1.94,0,1,0.5000000000000001,-0.8660254037844386,1131.9,1131.9,62.88333333333334,18.0,14.0,0.0139,0.0257,0.8802,167.0
1.26,0,0,1.0,-2.4492935982947064e-16,756.9,756.9,23.653125,32.0,20.0,0.0199,0.026,0.8254,5.0
7.59,0,1,-0.8660254037844387,0.49999999999999994,693.6,693.6,57.800000000000004,12.0,12.6,0.0145,0.0304,0.999,69.0
5.52,0,1,-0.8660254037844386,-0.5000000000000001,495.0,495.0,33.0,15.0,11.5,0.0,0.0246,0.8951,152.0
10.96,0,1,0.8660254037844384,-0.5000000000000004,1376.1,1376.1,72.42631578947368,19.0,11.0,0.0042,0.0293,0.855,56.0
0.0,0,0,6.123233995736766e-17,1.0,984.4,984.4,57.90588235294118,17.0,13.3,0.0288,0.0184,0.9776,146.0
9.85,0,1,1.0,-2.4492935982947064e-16,613.6,613.6,43.82857142857143,14.0,23.1,0.0297,0.0756,0.8775,122.0
0.8,0,0,-0.4999999999999998,0.8660254037844387,457.2,457.2,13.447058823529412,34.0,26.1,0.0094,0.0253,0.8999,109.0
10.23,0,1,-0.8660254037844387,0.49999999999999994,726.4,726.4,36.32,20.0,14.2,0.0637,0.0831,0.7140000000000001,106.0
4.11,0,1,-0.5000000000000004,-0.8660254037844384,663.4,663.4,24.57037037037037,27.0,24.9,0.0112,0.0338,0.8234,100.0
3.94,0,1,0.8660254037844387,0.49999999999999994,1152.6,1152.6,52.39090909090908,22.0,22.1,0.048,0.065,0.8535,82.0
12.22,0,1,-0.8660254037844387,0.49999999999999994,868.8,868.8,86.88,10.0,14.9,0.0,0.0234,0.8561,24.0
10.55,0,1,0.8660254037844384,-0.5000000000000004,244.7,244.7,13.594444444444443,18.0,18.6,0.0578,0.0424,0.8171,77.0
1.67,0,1,-1.0,1.2246467991473532e-16,755.7,755.7,47.23125,16.0,17.6,0.0,0.0268,0.907,137.0
8.18,0,1,1.0,-2.4492935982947064e-16,708.6,708.6,50.614285714285714,14.0,17.0,0.0634,0.042,0.8473,22.0
11.75,0,1,-1.8369701987210297e-16,-1.0,1136.9,1136.9,43.72692307692308,26.0,21.2,0.0382,0.037,0.8669,99.0
7.27,0,1,-0.8660254037844387,0.49999999999999994,732.0,732.0,48.8,15.0,19.5,0.0302,0.0291,0.855,171.0
2.09,0,1,-0.8660254037844387,0.49999999999999994,800.0,800.0,47.05882352941177,17.0,18.4,0.0066,0.0598,0.919,104.0
9.34,0,1,0.5000000000000001,-0.8660254037844386,556.5,556.5,37.1,15.0,21.1,0.0479,0.0821,0.7852,104.0
3.95,0,1,0.5000000000000001,0.8660254037844386,158.2,158.2,12.169230769230769,13.0,19.8,0.0602,0.0388,0.7424,67.0
8.74,0,1,0.8660254037844387,0.49999999999999994,641.7,641.7,45.83571428571429,14.0,15.1,0.0249,0.0009,0.8898,63.0
10.03,0,1,6.123233995736766e-17,1.0,567.5,567.5,33.38235294117647,17.0,18.8,0.0556,0.0778,0.7641,78.0
0.0,0,0,-0.4999999999999998,0.8660254037844387,616.0,616.0,77.0,8.0,12.5,0.0247,0.005,0.9771,107.0
3.41,0,1,6.123233995736766e-17,1.0,516.0,516.0,51.6,10.0,12.1,0.0413,0.0146,0.9184,129.0
5.9,0,1,0.8660254037844387,0.49999999999999994,563.4,563.4,140.85,4.0,9.8,0.0373,0.0255,0.8574,150.0
9.0,0,1,0.5000000000000001,-0.8660254037844386,511.1,511.1,18.25357142857143,28.0,18.1,0.033,0.0475,0.894,88.0
13.26,0,1,-1.8369701987210297e-16,-1.0,983.0,983.0,98.3,10.0,10.2,0.0329,0.0028,0.9488,123.0
14.8,0,1,0.8660254037844384,-0.5000000000000004,739.5,739.5,105.64285714285714,7.0,14.0,0.0061,0.0502,0.9835,96.0
9.57,0,1,6.123233995736766e-17,1.0,704.0,704.0,25.142857142857142,28.0,25.6,0.0399,0.0706,0.8623,71.0
30.95,1,1,1.0,-2.4492935982947064e-16,66.1,66.1,3.478947368421052,19.0,12.5,0.0231,0.0527,0.832,115.0
5.83,0,1,0.5000000000000001,-0.8660254037844386,395.1,395.1,21.950000000000003,18.0,21.2,0.023,0.0748,0.7901,50.0
10.49,0,1,0.8660254037844384,-0.5000000000000004,824.0,824.0,91.55555555555556,9.0,14.5,0.0027,0.037,0.9713,88.0
6.51,0,1,0.8660254037844387,0.49999999999999994,794.6,794.6,44.144444444444446,18.0,18.3,0.0361,0.0306,0.9059999999999999,116.0
0.0,0,0,-1.8369701987210297e-16,-1.0,243.7,243.7,34.81428571428571,7.0,7.2,0.0039,0.0366,0.8307,94.0
11.93,0,1,-0.5000000000000004,-0.8660254037844384,677.3,677.3,96.75714285714285,7.0,11.3,0.0403,0.0303,0.9979,101.0
11.49,0,1,-1.0,1.2246467991473532e-16,491.3,491.3,49.13,10.0,20.0,0.061,0.0618,0.8018,25.0
7.24,0,1,0.5000000000000001,-0.8660254037844386,359.8,359.8,11.993333333333334,30.0,27.2,0.073,0.054,0.8781,49.0
14.81,0,1,-1.0,1.2246467991473532e-16,563.6,563.6,28.18,20.0,18.1,0.0625,0.0264,0.7971,84.0
6.27,0,1,-1.0,1.2246467991473532e-16,795.1,795.1,37.86190476190476,21.0,19.7,0.0391,0.0309,0.9886,117.0
1.05,0,0,-0.5000000000000004,-0.8660254037844384,316.5,316.5,15.825,20.0,20.8,0.0085,0.0339,0.8601,150.0
10.71,0,1,-0.8660254037844386,-0.5000000000000001,973.2,973.2,121.65,8.0,15.7,0.0297,0.0198,0.7574,110.0
8.05,0,1,0.8660254037844387,0.49999999999999994,1004.4,1004.4,66.96,15.0,16.8,0.0352,0.0,0.9393,105.0
0.69,0,0,-0.5000000000000004,-0.8660254037844384,320.9,320.9,22.92142857142857,14.0,13.4,0.0343,0.0099,0.994,114.0
12.87,0,1,-0.8660254037844386,-0.5000000000000001,1121.0,1121.0,62.27777777777778,18.0,20.7,0.0414,0.0869,0.7633,54.0
1.49,0,0,-1.0,1.2246467991473532e-16,841.2,841.2,60.08571428571429,14.0,13.3,0.0417,0.0467,0.8904,90.0
7.15,0,1,0.5000000000000001,-0.8660254037844386,870.1,870.1,66.93076923076923,13.0,13.9,0.0154,0.0714,0.939,72.0
3.31,0,1,-1.0,1.2246467991473532e-16,774.6,774.6,64.55,12.0,6.1,0.0103,0.0,0.8992,159.0
8.08,0,1,-0.8660254037844386,-0.5000000000000001,1028.0,1028.0,68.53333333333333,15.0,18.1,0.0269,0.0056,0.8917,114.0
11.0,0,1,6.123233995736766e-17,1.0,1082.5,1082.5,83.26923076923077,13.0,18.1,0.0665,0.0564,0.9088,87.0
16.42,0,1,0.8660254037844384,-0.5000000000000004,903.7,903.7,39.29130434782609,23.0,21.2,0.0489,0.0596,0.7689,35.0
1.23,0,0,-0.4999999999999998,0.8660254037844387,866.5,866.5,86.65,10.0,14.3,0.032,0.0259,0.8792,70.0
7.08,0,1,-0.8660254037844387,0.49999999999999994,703.2,703.2,21.975,32.0,21.9,0.0653,0.0886,0.8039,96.0
5.97,0,1,6.123233995736766e-17,1.0,664.5,664.5,47.464285714285715,14.0,16.9,0.0313,0.0539,0.8432,83.0
5.61,0,1,-0.8660254037844386,-0.5000000000000001,815.1,815.1,62.7,13.0,17.6,0.0554,0.065,0.858,137.0
8.24,0,1,0.5000000000000001,-0.8660254037844386,1217.0,1217.0,71.58823529411765,17.0,19.7,0.0322,0.0197,0.8508,159.0
2.56,0,1,-0.8660254037844387,0.49999999999999994,747.5,747.5,27.685185185185187,27.0,16.4,0.0304,0.0375,0.9413,117.0
15.63,0,1,-0.5000000000000004,-0.8660254037844384,759.5,759.5,28.12962962962963,27.0,22.5,0.072,0.0372,0.7032,71.0
10.17,0,1,6.123233995736766e-17,1.0,770.7,770.7,128.45000000000002,6.0,14.9,0.0067,0.0119,0.8751,125.0
2.33,0,1,-0.4999999999999998,0.8660254037844387,1021.6,1021.6,68.10666666666667,15.0,13.4,0.0352,0.0142,0.8215,118.0
5.36,0,1,0.8660254037844387,0.49999999999999994,451.0,451.0,21.476190476190474,21.0,20.1,0.0314,0.0,0.9069,22.0
9.19,0,1,1.0,-2.4492935982947064e-16,1133.9,1133.9,283.475,4.0,9.6,0.0,0.0,0.9538,104.0
0.82,0,0,6.123233995736766e-17,1.0,463.0,463.0,20.130434782608695,23.0,19.0,0.0197,0.0506,0.8214,156.0
14.12,0,1,-1.0,1.2246467991473532e-16,692.6,692.6,38.47777777777778,18.0,23.2,0.0766,0.0553,0.7752,81.0
10.27,0,1,-0.4999999999999998,0.8660254037844387,828.2,828.2,59.15714285714286,14.0,11.7,0.0246,0.0417,0.9695,38.0
5.78,0,1,-0.8660254037844386,-0.5000000000000001,910.6,910.6,33.72592592592593,27.0,23.6,0.0431,0.0389,0.8538,113.0
8.25,0,1,6.123233995736766e-17,1.0,920.0,920.0,61.333333333333336,15.0,18.7,0.05,0.0315,0.9117,56.0
5.14,0,1,0.5000000000000001,0.8660254037844386,538.3,538.3,31.664705882352937,17.0,15.6,0.021,0.0348,0.8628,128.0
13.41,0,1,-0.5000000000000004,-0.8660254037844384,614.0,614.0,30.7,20.0,21.3,0.0564,0.06,0.7372,174.0
3.28,0,1,6.123233995736766e-17,1.0,528.1,528.1,29.33888888888889,18.0,15.6,0.024,0.0165,0.8963,127.0
11.33,0,1,0.8660254037844384,-0.5000000000000004,718.0,718.0,23.933333333333334,30.0,31.7,0.0399,0.0532,0.7681,126.0
7.27,0,1,-0.5000000000000004,-0.8660254037844384,863.5,863.5,47.97222222222222,18.0,14.3,0.0365,0.0324,0.7852,160.0
3.06,0,1,-0.8660254037844386,-0.5000000000000001,951.3,951.3,41.36086956521739,23.0,15.6,0.0432,0.0118,0.8358,128.0
2.12,0,1,0.8660254037844384,-0.5000000000000004,873.3,873.3,67.17692307692307,13.0,10.4,0.0,0.0088,0.9516,142.0
41.55,1,1,-1.8369701987210297e-16,-1.0,2622.7,2622.7,109.27916666666665,24.0,26.1,0.0755,0.0522,0.6691,85.0
3.03,0,1,0.5000000000000001,-0.8660254037844386,645.2,645.2,30.723809523809525,21.0,15.6,0.0271,0.0521,0.9493,137.0
6.04,0,1,-1.8369701987210297e-16,-1.0,392.9,392.9,17.082608695652173,23.0,22.8,0.0292,0.037,0.8689,86.0
8.14,0,1,6.123233995736766e-17,1.0,611.2,611.2,50.93333333333334,12.0,16.7,0.0038,0.0287,0.9625,100.0
4.65,0,1,0.8660254037844384,-0.5000000000000004,681.8,681.8,32.46666666666666,21.0,15.1,0.0172,0.0394,0.859,92.0
4.51,0,1,6.123233995736766e-17,1.0,481.7,481.7,17.20357142857143,28.0,20.1,0.0592,0.0327,0.8988,133.0
3.53,0,1,-0.5000000000000004,-0.8660254037844384,625.0,625.0,20.161290322580644,31.0,29.1,0.0515,0.0552,0.846,80.0
0.0,0,0,0.8660254037844387,0.49999999999999994,563.2,563.2,22.528000000000002,25.0,20.7,0.0478,0.036,0.8805,86.0
5.07,0,1,0.8660254037844387,0.49999999999999994,874.0,874.0,62.42857142857143,14.0,14.9,0.0116,0.0407,0.999,159.0
2.72,0,1,-0.4999999999999998,0.8660254037844387,992.0,992.0,55.111111111111114,18.0,16.7,0.0163,0.0541,0.845,77.0
7.27,0,1,-0.5000000000000004,-0.8660254037844384,611.0,611.0,35.94117647058823,17.0,25.2,0.0464,0.0512,0.8439,109.0
1.53,0,1,0.5000000000000001,0.8660254037844386,670.6,670.6,23.124137931034483,29.0,24.3,0.0616,0.05,0.7783,113.0
7.63,0,1,6.123233995736766e-17,1.0,796.9,796.9,34.64782608695652,23.0,22.7,0.0457,0.037,0.9487,98.0
1.36,0,0,-1.0,1.2246467991473532e-16,733.6,733.6,31.895652173913046,23.0,12.5,0.0151,0.0622,0.8236,93.0
3.26,0,1,-1.0,1.2246467991473532e-16,712.4,712.4,79.15555555555555,9.0,10.9,0.015,0.0209,0.8993,121.0
3.98,0,1,0.5000000000000001,-0.8660254037844386,1046.6,1046.6,52.33,20.0,20.0,0.0424,0.0314,0.9463,95.0
5.27,0,1,6.123233995736766e-17,1.0,489.3,489.3,48.93,10.0,13.1,0.0402,0.0384,0.7981,56.0
7.26,0,1,0.5000000000000001,-0.8660254037844386,911.3,911.3,53.60588235294117,17.0,15.9,0.0157,0.0075,0.8449,192.0
11.92,0,1,-0.5000000000000004,-0.8660254037844384,600.0,600.0,21.428571428571427,28.0,29.8,0.0665,0.0659,0.7378,117.0
0.0,0,0,0.5000000000000001,0.8660254037844386,543.4,543.4,21.736,25.0,22.7,0.0457,0.037,0.9487,98.0
10.45,0,1,6.123233995736766e-17,1.0,343.2,343.2,24.514285714285712,14.0,18.4,0.0474,0.0465,0.8087,116.0
7.88,0,1,-0.8660254037844387,0.49999999999999994,563.0,563.0,29.63157894736842,19.0,18.4,0.0384,0.0425,0.864,110.0
8.64,0,1,0.5000000000000001,-0.8660254037844386,710.5,710.5,28.42,25.0,22.4,0.0587,0.0647,0.7795,143.0
0.0,0,0,0.8660254037844387,0.49999999999999994,488.8,488.8,24.44,20.0,22.4,0.0107,0.0472,0.8161,96.0
7.76,0,1,-0.8660254037844386,-0.5000000000000001,620.3,620.3,34.46111111111111,18.0,19.0,0.0587,0.044,0.7975,129.0
0.0,0,0,1.0,-2.4492935982947064e-16,661.2,661.2,41.325,16.0,20.9,0.0205,0.0236,0.9621,95.0
3.42,0,1,0.8660254037844387,0.49999999999999994,449.7,449.7,17.988,25.0,25.8,0.0797,0.055,0.7858,155.0
7.2,0,1,0.8660254037844384,-0.5000000000000004,604.6,604.6,31.821052631578947,19.0,16.1,0.0269,0.0337,0.913,66.0
10.97,0,1,0.5000000000000001,-0.8660254037844386,810.0,810.0,67.5,12.0,16.6,0.042,0.0262,0.9721,153.0
0.0,0,0,0.8660254037844387,0.49999999999999994,844.0,844.0,44.421052631578945,19.0,13.7,0.0232,0.0561,0.8712,137.0
29.8,1,1,0.8660254037844384,-0.5000000000000004,2450.5,2450.5,163.36666666666667,15.0,14.9,0.0288,0.0264,0.937,86.0
11.81,0,1,-0.5000000000000004,-0.8660254037844384,332.0,332.0,36.888888888888886,9.0,16.8,0.059,0.0559,0.762,69.0
6.58,0,1,-0.5000000000000004,-0.8660254037844384,584.4,584.4,34.37647058823529,17.0,13.7,0.0162,0.0148,0.9521,147.0
7.03,0,1,6.123233995736766e-17,1.0,1099.0,1099.0,37.89655172413793,29.0,20.7,0.0404,0.0482,0.8245,65.0
6.95,0,1,0.5000000000000001,-0.8660254037844386,1295.4,1295.4,76.2,17.0,12.4,0.0476,0.0005,0.9197,167.0
2.45,0,1,0.8660254037844387,0.49999999999999994,745.7,745.7,39.247368421052634,19.0,14.9,0.0144,0.0339,0.8763,129.0
5.92,0,1,-0.8660254037844387,0.49999999999999994,938.2,938.2,52.12222222222223,18.0,13.6,0.0515,0.0237,0.8068,47.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,777.3,777.3,43.18333333333333,18.0,19.6,0.0085,0.0398,0.9094,76.0
0.0,0,0,0.5000000000000001,-0.8660254037844386,453.4,453.4,26.670588235294115,17.0,20.3,0.0355,0.0497,0.9503,118.0
5.35,0,1,1.0,-2.4492935982947064e-16,884.9,884.9,22.68974358974359,39.0,25.5,0.051,0.0384,0.912,137.0
8.86,0,1,-0.5000000000000004,-0.8660254037844384,530.4,530.4,66.3,8.0,13.4,0.0352,0.0142,0.8215,118.0
8.2,0,1,-1.8369701987210297e-16,-1.0,1011.8,1011.8,42.15833333333333,24.0,21.9,0.0381,0.0079,0.8863,114.0
9.23,0,1,-1.8369701987210297e-16,-1.0,454.3,454.3,56.7875,8.0,9.8,0.0373,0.0255,0.8574,150.0
9.36,0,1,-1.0,1.2246467991473532e-16,980.2,980.2,51.58947368421053,19.0,20.2,0.0546,0.0433,0.764,79.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,785.5,785.5,41.3421052631579,19.0,13.8,0.036,0.0307,0.9626,114.0
6.07,0,1,0.8660254037844384,-0.5000000000000004,970.0,970.0,48.5,20.0,20.1,0.0144,0.0293,0.959,114.0
8.69,0,1,-0.8660254037844386,-0.5000000000000001,475.5,475.5,15.85,30.0,29.2,0.0492,0.0669,0.7839,67.0
8.55,0,1,-1.0,1.2246467991473532e-16,724.3,724.3,42.60588235294117,17.0,9.1,0.0359,0.0033,0.9520000000000001,66.0
5.29,0,1,6.123233995736766e-17,1.0,940.9,940.9,156.81666666666666,6.0,10.6,0.0064,0.0243,0.9578,144.0
26.96,1,0,1.0,-2.4492935982947064e-16,87.0,87.0,4.35,20.0,20.1,0.0144,0.0293,0.959,114.0
9.77,0,1,-0.5000000000000004,-0.8660254037844384,716.1,716.1,39.78333333333333,18.0,19.7,0.0506,0.0421,0.8045,99.0
2.39,0,1,-0.8660254037844387,0.49999999999999994,728.9,728.9,80.98888888888888,9.0,14.0,0.0337,0.0288,0.9961,94.0
6.47,0,1,-1.0,1.2246467991473532e-16,1009.4,1009.4,59.37647058823529,17.0,24.0,0.0501,0.0446,0.7365,77.0
0.0,0,0,-0.8660254037844387,0.49999999999999994,730.3,730.3,30.429166666666664,24.0,22.5,0.0181,0.0238,0.9249,111.0
10.64,0,1,-1.8369701987210297e-16,-1.0,424.6,424.6,13.26875,32.0,31.2,0.0645,0.0519,0.7759999999999999,62.0
8.41,0,1,-0.5000000000000004,-0.8660254037844384,1123.4,1123.4,80.24285714285715,14.0,16.4,0.07,0.0607,0.7664,140.0
8.79,0,1,-0.5000000000000004,-0.8660254037844384,666.7,666.7,41.66875,16.0,21.0,0.046,0.0641,0.7521,106.0
13.31,0,1,-0.8660254037844387,0.49999999999999994,852.2,852.2,53.2625,16.0,10.9,0.0377,0.0,0.9506,146.0
2.71,0,1,-1.0,1.2246467991473532e-16,655.4,655.4,72.82222222222222,9.0,8.4,0.0291,0.0269,0.8995,135.0
1.58,0,1,-0.5000000000000004,-0.8660254037844384,869.3,869.3,45.752631578947366,19.0,12.2,0.0248,0.0231,0.8854,111.0
8.73,0,1,1.0,-2.4492935982947064e-16,813.0,813.0,62.53846153846154,13.0,18.6,0.0234,0.0594,0.7995,91.0
8.03,0,1,-1.0,1.2246467991473532e-16,971.9,971.9,33.51379310344827,29.0,25.3,0.0532,0.0741,0.9223,172.0
9.45,0,1,0.8660254037844384,-0.5000000000000004,788.9,788.9,112.7,7.0,12.0,0.0355,0.0316,0.9837,75.0
0.0,0,0,-1.0,1.2246467991473532e-16,740.7,740.7,82.30000000000001,9.0,13.0,0.0,0.0132,0.9853,133.0
10.54,0,1,6.123233995736766e-17,1.0,899.0,899.0,112.375,8.0,20.2,0.0637,0.053,0.8547,190.0
6.84,0,1,0.5000000000000001,-0.8660254037844386,1131.3,1131.3,102.84545454545454,11.0,12.3,0.0003,0.0291,0.999,113.0
9.94,0,1,-1.8369701987210297e-16,-1.0,867.5,867.5,96.38888888888889,9.0,10.3,0.0296,0.0392,0.9503,129.0
7.09,0,1,0.5000000000000001,-0.8660254037844386,562.9,562.9,21.65,26.0,27.8,0.0464,0.0299,0.8893,89.0
6.78,0,1,6.123233995736766e-17,1.0,438.0,438.0,12.514285714285714,35.0,29.1,0.0515,0.0552,0.8457,80.0
6.5,0,1,-1.0,1.2246467991473532e-16,748.1,748.1,34.00454545454546,22.0,17.0,0.0287,0.0137,0.8881,66.0
0.0,0,0,-0.8660254037844386,-0.5000000000000001,716.4,716.4,65.12727272727273,11.0,17.5,0.026,0.0322,0.8374,113.0
12.0,0,1,0.5000000000000001,0.8660254037844386,502.7,502.7,23.938095238095237,21.0,21.1,0.0217,0.0685,0.8594,112.0
1.79,0,1,-0.8660254037844386,-0.5000000000000001,897.6,897.6,37.4,24.0,24.9,0.0534,0.0288,0.8356,84.0
8.22,0,1,-0.8660254037844387,0.49999999999999994,558.0,558.0,17.4375,32.0,28.4,0.0486,0.0628,0.7348,121.0
7.38,0,1,0.8660254037844384,-0.5000000000000004,639.0,639.0,53.25,12.0,15.7,0.0297,0.0198,0.7574,110.0
10.57,0,1,-0.5000000000000004,-0.8660254037844384,715.0,715.0,34.04761904761905,21.0,21.0,0.046,0.0641,0.752,106.0
1.3,0,0,-0.4999999999999998,0.8660254037844387,823.0,823.0,51.4375,16.0,21.6,0.0109,0.0578,0.9406,67.0
35.12,1,1,0.5000000000000001,0.8660254037844386,1558.0,1558.0,111.28571428571429,14.0,9.7,0.0,0.003,0.8781,76.0
0.34,0,0,6.123233995736766e-17,1.0,752.5,752.5,50.166666666666664,15.0,14.1,0.0,0.0234,0.9066,158.0
0.0,0,0,0.5000000000000001,0.8660254037844386,293.0,293.0,17.235294117647058,17.0,14.1,0.0,0.0234,0.9066,158.0
7.43,0,1,1.0,-2.4492935982947064e-16,872.4,872.4,124.62857142857142,7.0,18.2,0.0182,0.0273,0.9834,128.0
3.36,0,1,0.5000000000000001,0.8660254037844386,718.5,718.5,179.625,4.0,9.2,0.0064,0.0242,0.9705,91.0
10.23,0,1,6.123233995736766e-17,1.0,834.5,834.5,39.73809523809524,21.0,21.8,0.0479,0.0881,0.7664,117.0
4.18,0,1,0.8660254037844387,0.49999999999999994,717.7,717.7,35.885000000000005,20.0,22.2,0.0556,0.0318,0.8028,141.0
10.56,0,1,-1.0,1.2246467991473532e-16,1316.1,1316.1,438.7,3.0,4.7,0.012,0.0101,0.9485,76.0
0.08,0,0,-1.8369701987210297e-16,-1.0,367.0,367.0,26.214285714285715,14.0,14.1,0.0332,0.0465,0.927,148.0
1.29,0,0,-0.4999999999999998,0.8660254037844387,670.0,670.0,37.22222222222222,18.0,20.2,0.0637,0.053,0.8547,190.0
1.37,0,0,0.8660254037844384,-0.5000000000000004,335.3,335.3,13.970833333333333,24.0,19.6,0.0507,0.0185,0.8694,71.0
3.9,0,1,-0.8660254037844387,0.49999999999999994,769.5,769.5,45.26470588235294,17.0,16.2,0.039,0.038,0.83,144.0
0.53,0,0,1.0,-2.4492935982947064e-16,769.3,769.3,76.92999999999999,10.0,7.3,0.0255,0.0096,0.8828,106.0
