Unnamed: 0,material_code,material_category,unit_cost,lead_time_days,reorder_level,supplier_on_time_rate,as_of_date,quantity_on_hand,forecast_demand_next_30_days,actual_demand_next_30_days,stockout_within_lead_time,notes
97,MAT-00077,PACKAGING,$3.71,26,172.3,,17/01/2023,501.7,102.9,104.99,0,
38170,MAT-02839, buttons,$4.33,22,213.2,0.99,2023/07/07,355.1,163.9,183.24,0,
23253,MAT-00157,buttons,$1.49,6,107.2,0.8505,01-13-2023,176.2,37.4,37.23,0,
42875,MAT-01383,buttons,1.93,8,185.3,73.8%,2025/05/07,431.8,169.3,156.14,1,
18629,MAT-01394,Fabric,0.72,8,243.8,0.7216,2023/05/25,266.5,133.0,141.9,0,
17247,MAT-00147,dyechemicals,2.74,12,177.6,0.6129,2025/03/31,433.0,88.8,111.67,0,
13485,MAT-01068,thread,3.57,15,208.5,66.0%,14/01/2025,497.6,140.7,190.64,0,
5874,MAT-01006,fabric,0.55,7,220.1,0.8648,15-Jul-2023,0.0,150.8,121.85,1,
512,MAT-00850,dye_chemicals,3.99,15,190.6,0.9239,23-Aug-2023,274.1,208.9,189.41,0,
14830,MAT-01384, trims,1.11,22,130.9,0.99,2023/02/28,130.9,146.6,134.58,0,
20581,MAT-02613,zippers,6.72,9,61.4,0.4837,2024/07/08,169.1,40.8,38.7,0,
27675,MAT-02426, buttons,1.31,22,163.2,0.8467,2024-06-17,109.9,86.9,74.24,1,
6168,MAT-00882,zippers,$2.22,15,149.6,0.9461,2024-09-22,432.2,119.3,121.09,0,
37006,MAT-00673,thread,3.08,16,111.9,0.99,2025-01-11,,87.3,82.39,0,
13185,MAT-02697,thread,4.36,22,113.3,0.99,17/02/2023,112.4,30.3,23.82,0,
17059,MAT-02169,trims,2.09,10,273.7,0.6051,2024/12/09,430.4,238.3,175.27,0,
38168,MAT-00855,zippers,2.59,15,217.3,0.7195,26-Nov-2024,121.5,113.9,95.19,0,
43044,MAT-02502,TRIMS,3.8,33,75.0,0.8394,27-Jun-2023,80.2,44.5,45.62,0,
15002,MAT-01114,trim,$2.26,14,183.5,0.8575,2023/02/02,303.9,100.6,68.92,0,
13036,MAT-01582,packaging,12.3,7,99.7,0.8216,02-26-2024,15.4,48.2,60.13,0,
13570,MAT-01625,trims,2.24,14,130.3,0.9026,2023/07/04,230.1,73.9,102.33,0,customer requested rush
34729,MAT-02833,buttons,1.7,29,16.3,0.8369,2025-02-02,27.5,54.5,61.5,1,
37748,MAT-01700, thread,15.68,20,108.8,0.9755,31/01/2023,62.7,49.8,62.31,0,
10171,MAT-02516,packaging,$2.12,22,162.2,76.7%,2023/05/11,309.0,106.7,74.16,0,
42649,MAT-01859,Dye Chemicals,1.04,10,73.9,0.8308,05-10-2025,110.1,25.3,41.82,0,
343,MAT-02084,zippers,4.15,15,47.7,0.7925,12-14-2023,,87.1,85.18,1,
5547,MAT-02911,thread,0.79,25,191.1,0.99,12-23-2024,0.0,112.5,125.93,1,
557,MAT-00712,buttons,0.58,9,192.1,0.7,23/07/2024,292.4,111.4,137.57,0,
6637,MAT-01449,zippers,0.71,15,166.1,0.7902,09-10-2023,24.3,269.7,271.58,1,
17567,MAT-01634,packaging,4.31,3,77.2,0.8713,2023/10/10,138.29311893626496,118.3,82.69753291184148,0,
26384,MAT-01983,buttons,2.56,22,124.7,0.8774,2023-05-20,156.6,82.0,87.98,0,
38895,MAT-00378,dye_chemicals,2.63,10,149.9,0.9335,2024-09-14,62.6,142.6,118.96,0,
9585,MAT-00595,dye chemicals,1.31,20,192.0,0.8479,23/12/2023,0.0,216.5,127.37,1,
24382,MAT-02476,zippers,,10,255.6,0.7759,2024-08-02,367.9,177.2,157.05,0,
39605,MAT-01884,buton,2.8,13,186.2,0.9012,02-12-2024,0.0,111.9,94.39,1,
36323,MAT-02401,zippers,5.35,19,186.2,0.8585,2025/05/31,512.4,106.6,103.7,0,
611,MAT-01994,packaging,3.06,22,116.8,73.1%,01/03/2023,73.3,27.7,31.3,0,
16913,MAT-01006,fabric,0.55,7,220.1,0.8648,2024-10-14,174.7,258.2,258.82,0,
25207,MAT-02376,buttons,5.32,13,73.4,0.99,24-Jun-2023,0.0,57.8,58.69,1,phone confirmed
16897,MAT-01745,TRIMS,,18,127.9,0.9059,2024-10-09,0.0,135.2,173.12,1,
24000,MAT-02104,fabric ,3.44,26,114.4,0.831,2024-04-05,39.6,62.2,74.4,1,
31160,MAT-02743,dye_chemicals,3.74,7,259.5,0.7795,2023-04-07,,227.2,141.36,0,
14275,MAT-00705, fabric,,19,200.9,0.8547,2024/02/16,,109.9,151.46,0,
32836,MAT-01519, fabric,4.91,29,113.2,0.9433,05-25-2024,,50.2,47.35,0,
9777,MAT-01690,Dye Chemicals,0.76,22,278.1,0.9685,2025-03-12,293.2,201.6,192.96,0,
1579,MAT-02280,fabric,1.36,11,217.1,0.9381,2023-07-04,456.6,155.7,121.96,0,re-check qty
22640,MAT-01702,packaging,1.09,3,132.4,0.7851,2024/11/11,273.0,81.7,76.96,0,
30589,MAT-02374, buttons,$0.84,27,188.2,0.99,08/09/2024,258.4,180.4,262.9,1,
21282,MAT-02730,fabric,$0.95,23,178.3,0.8853,2024-07-14,436.8,85.9,67.45,0,
23589,MAT-02351,zippers,$2.29,3,77.7,0.6541,2024/01/03,57.0,59.2,63.65,0,
39708,MAT-00641,dye_chemicals,2.6,16,181.1,0.9635,31-Mar-2023,97.2,105.7,76.15,0,
23358,MAT-02326,packaging,3.44,22,138.4,0.99,03-17-2023,147.6,64.8,112.25,0,
26522,MAT-00187,trims,2.35,21,168.1,0.7353,27-Nov-2023,274.7,119.4,63.95,0,
38766,MAT-02841,thred,2.72,29,99.5,0.99,15/05/2025,44.0,50.8,54.12,1,
36591,MAT-01200,THREAD,1.05,18,199.2,87.4%,2023-12-21,658.7,167.5,181.94,0,
32216,MAT-02634,dye_chemicals,5.07,19,91.8,0.9654,05/04/2025,266.2,35.3,47.96,0,
36249,MAT-01256,Dye Chemicals,9.38,13,160.1,0.9266,2024-01-10,87.3,120.1,124.01,0,
21782,MAT-00536,fabric ,$0.68,15,162.5,85.3%,24-Feb-2024,88.7,121.2,135.26,0,
16472,MAT-01133, buttons,,23,150.9,,2023-01-01,115.8,83.2,90.87,0,
14123,MAT-01612,Dye Chemicals,1.08,20,163.5,87.8%,27-Dec-2023,427.2,201.6,159.42,0,
10745,MAT-01848,zippers,4.99,11,111.5,0.8209,2024/09/24,135.8,143.5,170.99,0,
10482,MAT-00551,buttons,3.59,8,179.6,0.7936,2024/12/18,497.7,203.1,247.98,0,
27009,MAT-02926,fabric,,21,99.8,0.9758,10-13-2024,133.1,53.3,55.8,0,
41846,MAT-02514,trims,,19,207.3,0.9397,21-Feb-2024,302.4,163.4,141.87,0,
33122,MAT-02334,zippers,3.19,10,212.4,0.7506,2024/06/07,425.4,92.1,128.59,0,
38206,MAT-00081,dye chemicals,7.77,38,117.2,0.8495,2024/02/04,166.6,95.4,95.02,0,
27720,MAT-00886,Trims,,16,100.3,,2023/12/23,169.4,106.1,74.68,0,
31016,MAT-02771,trims,3.0,29,213.3,0.9571,10-10-2024,222.4,252.2,223.26,1,
20510,MAT-02921,buttons,$2.20,10,139.3,0.8523,17-Jul-2024,150.2,79.2,52.07,0,
2113,MAT-00499,buttons,1.21,20,143.4,0.99,2023/02/15,63.1,85.4,56.33,1,
18542,MAT-01268,packaging,$13.62,30,144.8,0.8809,2025-01-15,288.7,73.2,54.71,0,
28587,MAT-02240,dye_chemicals,5.76,18,127.8,0.7747,13/11/2023,25.4,81.6,122.01,1,
36569,MAT-00707,packaging,1.58,4,30.3,0.8657,2024/06/14,49.2,48.0,55.67,0,
33979,MAT-00027,thread,$0.60,17,116.5,0.99,11-20-2023,,130.0,91.77,1,
18344,MAT-00178,buton,0.81,8,208.8,0.8073,2024/07/09,435.5,111.2,150.76,0,
37043,MAT-00859,thread,5.26,18,184.8,0.771,12-Mar-2025,207.32969552499898,99.5,134.7929341947582,0,
42076,MAT-02784,fabric,1.82,20,211.9,0.9462,2025-06-15,116.5,70.5,66.33,0,
9640,MAT-01130,thread,0.83,19,267.1,0.99,01-25-2024,108.9,133.4,145.18,0,
864,MAT-01068,thread,3.57,15,208.5,0.6604,30-Mar-2023,427.1,150.1,171.39,0,
43202,MAT-01259,DYE-CHEMICALS,2.07,24,65.0,0.755,16/01/2024,21.2,23.8,22.3,0,
18194,MAT-02269,buttons,$1.12,16,289.9,0.8759,03/03/2024,535.1,195.4,166.13,0,
4486,MAT-01740,thread,3.96,28,130.8,0.7944,2025/02/09,157.8,48.1,55.72,0,
3324,MAT-01391,buttons,4.19,11,153.5,0.9558,24-Jan-2025,270.3,147.7,113.81,0,
43760,MAT-00496,dye_chemicals,3.63,20,119.7,0.9179,18-Nov-2024,231.9,161.1,154.24,0,
2588,MAT-00349,trims,3.61,18,219.9,,02-21-2024,281.1,179.8,223.96,0,
1027,MAT-01617,Dye Chemicals,0.68,24,172.7,74.9%,04-Jun-2025,255.5,88.7,105.92,0,
5620,MAT-01235,dyechemicals,1.58,28,163.3,99.0%,07-28-2024,194.5,118.6,98.19,0,
14856,MAT-02137, trims,4.28,16,63.1,0.8567,01/03/2024,,74.0,91.5,0,
20097,MAT-02412,trims,$13.30,13,178.6,0.9832,08/06/2025,434.7,73.8,61.11,0,
30642,MAT-01945,fabric,$8.58,14,77.9,0.9302,2024-12-12,164.0,34.5,43.41,0,
42446,MAT-02627,fabric,5.73,19,213.2,0.7796,02-25-2024,166.6,98.2,138.64,1,
42351,MAT-00099,trims,$5.10,14,242.4,0.8804,03-11-2023,0.0,158.1,,1,re-check qty
22010,MAT-01460,zippers,$6.18,24,115.1,0.8932,2023-01-07,125.0,52.2,45.44,0,
5936,MAT-00405,packaging,3.31,13,154.2,,24-Nov-2023,,86.5,68.79,0,
43880,MAT-02248,dyechemicals,$0.50,7,145.7,0.8056,21/11/2024,481.8,161.6,174.6,0,
8682,MAT-00314,zippers,0.88,31,163.8,0.8859,24/11/2024,363.5,104.7,125.78,0,
2959,MAT-00636,thread,3.73,7,10.0,0.8763,2023-02-23,4.9,39.1,37.83,1,
20714,MAT-02904,fabric,8.08,14,126.7,,2023-08-04,152.6,133.0,137.89,0,
38336,MAT-01948, fabric,2.55,9,144.3,0.99,10-14-2023,319.2,74.6,62.86,0,
25759,MAT-01101,trims,1.89,10,57.4,0.85,2024-01-14,47.4,69.2,74.94,0,
30272,MAT-02217,trims,15.31,3,197.4,0.7929,2024-07-01,151.6,74.9,59.79,0,
12605,MAT-02576,dye_chemicals,$4.25,10,44.5,0.9552,2025/04/11,59.7,35.2,43.64,0,
1014,MAT-02443,dye_chemicals,2.09,10,84.6,0.99,2025-04-08,202.7,61.8,69.58,1,
40414,MAT-02980,fabric,2.87,14,101.9,,28-Sep-2024,73.0,122.1,144.13,0,
22509,MAT-00425,thred,4.4,27,187.1,0.99,2024/09/24,,141.0,139.12,0,
44147,MAT-01408,buton,2.18,11,85.0,0.6639,2024/10/17,128.2,105.8,118.32,0,
38912,MAT-02900,thread,$2.35,40,206.8,0.7598,27/09/2024,393.3,180.8,254.26,0,
21225,MAT-02767,zippers,,17,185.4,0.99,10-May-2023,328.3,126.9,,0,
12919,MAT-02698,THREAD,8.8,22,94.7,,30/05/2025,154.4,51.6,57.22,0,
17664,MAT-02494,buttons,2.54,19,192.2,0.8788,2023-09-08,216.4,194.5,272.04,0,
5554,MAT-01764,dye_chemicals,$2.19,20,190.6,0.8758,2024/05/22,611.3,96.7,87.58,0,
16468,MAT-00498,zippers,1.99,17,141.5,0.848,30/08/2024,227.4,85.6,72.94,0,
18190,MAT-02268,fabric,1.16,14,256.1,0.9531,2024/05/29,407.1,109.9,105.73,0,
36987,MAT-00615,TRIMS,$1.07,19,112.7,0.9347,06-23-2024,240.9,99.4,121.46,0,
18628,MAT-00967,thread,6.7,22,180.1,0.7947,2023-06-23,77.2,152.1,157.5,1,
39319,MAT-02167,dye_chemicals,19.85,11,177.3,99.0%,2024/09/20,380.7,155.9,151.43,0,
16081,MAT-01572,zippers,3.01,23,215.0,99.0%,07-19-2024,0.0,185.6,151.73,1,
114,MAT-01627,buttons,,31,81.9,0.7572,04-10-2025,167.6,67.5,57.59,0,
24418,MAT-02947,trims,9.72,19,205.5,0.6877,21/03/2023,157.6,144.1,186.01,0,
44443,MAT-02699,zippers,6.69,6,217.0,,11/06/2023,420.2,139.1,145.59,0,
10626,MAT-01999,buttons,$4.09,16,186.6,0.6514,2024/11/27,349.4,108.4,129.12,0,
37396,MAT-00352,buttons,$1.48,13,64.6,0.7525,19-Nov-2024,40.8,110.7,84.62,0,
18280,MAT-01462,packaging,1.12,19,183.9,0.8287,30/06/2024,135.9,147.4,137.5,0,
4949,MAT-02919,fabric,2.6,18,119.0,0.8782,2023/11/29,101.0,185.9,124.25,0,
24607,MAT-01649, thread,2.57,23,214.6,,2023/01/12,93.9,228.4,177.38,1,
7224,MAT-02076,thread,1.97,19,174.3,0.6247,2023/03/20,132.0,83.5,64.18,0,TBC
5860,MAT-01209,Packaging,$3.75,7,148.7,0.99,2023-05-15,316.6,77.7,61.96,0,
23778,MAT-01486,trims,1.39,16,193.5,0.7806,02/09/2023,0.0,259.1,317.07,1,
25627,MAT-01333,BUTTONS,2.66,25,233.6,0.6656,2025/03/31,65.2,99.9,80.95,1,
10603,MAT-00017,packaging,6.98,27,180.6,89.9%,01-Jul-2023,,131.9,106.09,0,
18651,MAT-01417,buttons,11.25,14,106.5,0.7994,06-Feb-2025,88.1,118.8,79.84,0,
33378,MAT-01800,thread,3.35,22,246.3,0.8799,2023/05/30,160.8,172.6,129.24,1,n/a
38649,MAT-00718,trims,1.32,11,137.5,0.6013,2023/07/21,229.4,115.1,86.15,0,
21300,MAT-01581,fabric ,2.81,12,173.8,0.768,2023/04/05,137.1,100.2,82.89,0,
22290,MAT-01849,buttons,7.74,14,98.3,0.7415,05-Aug-2024,36.5,125.7,163.38,1,
13325,MAT-00357,trims,1.16,7,278.8,0.9818,10-04-2024,557.8,196.2,130.94,0,
3784,MAT-00544,zippers,$8.10,26,96.4,0.9379,10-12-2023,153.4,121.2,156.71,0,
31085,MAT-00622,fabric,1.57,10,185.6,0.6837,24-Apr-2024,117.8,52.1,90.28,0,
41100,MAT-01229,Trims,3.84,28,130.4,0.6657,2024-01-15,135.4,94.3,135.17,0,
18989,MAT-00856,zippers,1.18,9,212.0,0.7079,2025/03/13,548.5,140.2,144.4,0,
18043,MAT-01067,Trims,1.88,7,124.2,0.9081,2025-01-16,66.0,90.5,73.98,0,
22753,MAT-01761,zippers,,28,182.1,0.8836,2025/06/03,170.0,72.1,92.58,0,
28368,MAT-02379,thread,,21,192.4,0.9382,08-19-2023,487.0,199.8,252.55,0,
39677,MAT-01019,fabric,3.23,12,264.2,0.6798,12-29-2023,365.1,317.1,179.2,0,
31539,MAT-02739,packaging,1.82,17,91.5,84.2%,21-Jul-2023,178.9,73.8,,0,
30568,MAT-01697,fabric,4.15,19,122.0,0.8013,01-Jan-2024,175.5,93.5,90.65,0,
4173,MAT-02307,trims,7.89,22,237.4,0.8945,2024-07-07,-367.3,117.9,110.36,0,
21143,MAT-02258,buttons,,26,205.2,76.5%,31-Mar-2025,532.6,62.6,101.87,0,
13992,MAT-01608,packaging,1.2,24,218.3,0.6586,21/05/2025,118.3,85.2,108.04,0,
26391,MAT-02391,fabric,0.78,11,107.0,0.9685,11-10-2024,108.9570596358914,66.3,97.14969528746772,0,
37810,MAT-02885,dye chemicals,1.78,22,232.9,0.99,2023-10-18,954.5,241.0,200.66,0,
22984,MAT-01347,fabric,12.05,20,236.6,0.7862,08-09-2023,569.9,288.7,,0,
31053,MAT-00340,trims,,12,169.5,0.7116,2023/04/05,214.0,74.1,,0,
41221,MAT-01480,fabric,$1.54,22,129.9,0.9209,2023/07/02,235.0,41.4,46.01,0,
23796,MAT-00635,trims,0.6,13,122.5,0.7621,2023-12-06,94.2,80.2,105.83,0,
14532,MAT-01302,thread,6.35,16,156.6,0.8109,2024/03/27,129.0,57.7,73.53,0,
28672,MAT-02529,packaging,11.28,10,152.0,0.9457,06/06/2023,318.3,48.9,56.44,0,
39276,MAT-00925,fabric,1.35,26,116.3,0.8759,04-17-2024,67.9,70.8,92.27,1,
25198,MAT-02147,thred,5.37,22,249.3,0.99,10-27-2023,553.7,161.5,232.39,0,phone confirmed
40763,MAT-01084,Buttons,$3.12,11,92.5,95.9%,24-Nov-2024,0.0,115.4,123.38,1,
32032,MAT-01346,dye_chemicals,$10.05,26,262.1,0.786,2023-12-10,0.0,219.4,281.71,1,
33400,MAT-01765,packaging,4.31,30,130.4,0.8773,11-29-2023,267.4,55.7,46.89,0,
12385,MAT-00384,buttons,$5.62,23,172.0,0.8267,2024-11-18,268.3,114.6,110.24,0,
10560,MAT-02593, packaging,13.34,11,132.6,0.9087,2023/11/09,235.8,97.9,108.09,0,
11805,MAT-01896,buttons,3.05,17,219.6,0.8586,2024-01-20,128.6,89.9,109.23,0,
44911,MAT-00102,Fabric,0.91,11,98.6,0.7458,06/09/2024,27.3,58.2,46.43,0,
12638,MAT-01148,dye_chemicals,2.34,24,149.1,85.2%,2024/12/07,163.5,120.9,98.94,0,customer requested rush
36995,MAT-02222,thread,2.2,26,192.4,0.8256,01-Apr-2024,,120.7,178.47,1,
18671,MAT-00121,Zippers,$2.57,28,103.3,0.8025,06-23-2024,181.0,36.6,39.72,0,
28052,MAT-00010,buttons,2.44,21,176.2,0.6419,2023-10-18,345.6,228.4,223.25,0,
38834,MAT-02851,buttons,2.91,19,214.3,0.7112,14/07/2023,343.2,163.6,155.65,0,
12253,MAT-00619,febric,$2.10,16,91.0,0.8895,12-13-2023,35.6,84.6,91.79,0,
30604,MAT-02081,trims,2.87,15,200.3,0.7839,2024/07/08,187.0,55.6,62.12,0,
17928,MAT-02073,Trims,2.62,23,81.0,0.8695,12-26-2023,194.4,75.0,90.51,0,
4634,MAT-02489,BUTTONS,2.45,29,166.0,0.99,10-23-2023,252.5,197.0,218.63,1,TBC
43850,MAT-01472,buttons,1.32,14,157.1,0.99,2024-02-18,482.4,73.6,87.96,0,
40005,MAT-00309,trims,2.15,32,122.3,69.0%,14/04/2024,212.5,126.7,102.8,0,
37700,MAT-01006,fabric,0.55,7,220.1,0.8648,2024-10-30,477.8,261.4,274.37,0,
4192,MAT-01228,dye_chemicals,1.29,9,147.4,0.8764,2024/05/02,301.7,115.6,96.03,0,
16180,MAT-02168,trims,6.24,19,64.9,94.8%,05-15-2023,117.4,21.3,14.74,0,
42258,MAT-00579,Dye Chemicals,3.67,30,122.2,0.8987,2024/06/27,128.4,58.6,78.6,0,TBC
15977,MAT-00616,zippers,3.11,19,158.9,0.7675,12-04-2024,373.0,182.2,153.98,0,
35100,MAT-02522,fabric ,1.06,25,168.5,0.8268,2024-06-03,1.0,64.4,75.25,1,
39252,MAT-02376,buttons,5.32,13,73.4,0.99,2023-09-09,103.0,56.5,78.99,0,
31592,MAT-00477,dye_chemicals,4.66,19,120.8,0.8448,09-Jun-2025,268.9,72.0,104.08,0,
19815,MAT-01837,thread,1.57,10,149.7,86.4%,2023-04-25,155.6,108.1,102.87,0,
39844,MAT-00024,DYE-CHEMICALS,$8.63,19,116.5,0.7082,07-08-2024,109.4,62.5,49.41,0,
38813,MAT-02301,zippers,1.96,11,149.3,0.7478,13-Feb-2025,244.63641558040658,53.4,79.69247926745922,0,
23184,MAT-00438,buttons,3.12,13,137.3,0.8648,01-Dec-2024,154.6,50.2,74.03,0,
11060,MAT-02680,zippers,1.23,15,124.5,74.1%,06-05-2023,158.9,54.7,55.73,0,
21442,MAT-01933,thread,1.2,9,118.7,0.9733,27-Jul-2023,0.0,113.0,,1,
25612,MAT-02905,fabric,7.5,16,113.1,0.7403,03-28-2025,205.0,39.3,51.67,0,
4554,MAT-02182,thread,,13,45.8,0.7357,07-Jul-2024,,24.4,25.66,1,
2871,MAT-00050,fabric,5.98,17,112.6,0.8255,05-09-2025,215.2,95.9,95.93,0,
17040,MAT-02990,dye_chemicals,$1.33,3,96.8,92.9%,08/05/2023,0.0,76.5,93.78,1,
36392,MAT-01929,thread,1.47,13,203.4,0.6485,29/08/2023,333.6,156.1,104.91,0,
1346,MAT-01495,zippers,$0.61,12,131.8,0.7418,2023/03/13,178.5,104.3,92.77,0,
43218,MAT-00344,thread,23.47,13,162.0,0.9306,2024/10/23,125.4,152.2,107.85,0,
36674,MAT-02865,fabric,1.88,24,253.3,0.7925,2023-01-09,570.0,144.2,126.72,0,
40141,MAT-00789,buttons,,25,220.3,0.9347,2024/03/18,385.3,67.5,72.57,0,
19153,MAT-01315,dye_chemicals,1.28,23,132.1,0.99,08-Jun-2025,335.7,156.6,184.71,0,
15004,MAT-02918,fabric,$1.51,30,121.0,0.8039,2025/04/27,46.2,124.2,117.34,1,
37100,MAT-01497,packaging,$0.49,29,36.4,0.8801,29/12/2023,53.6,67.8,67.22,0,
31570,MAT-01041,dye_chemicals,$1.68,3,134.7,0.8616,06-14-2023,183.1,155.9,56.94,0,
19078,MAT-02727,packaging,0.44,20,141.6,0.7115,25-Jul-2024,139.4,55.4,34.17,0,
29171,MAT-00763,dye_chemicals,0.74,3,131.9,0.866,16-Aug-2024,3.2841037130763953,132.7,121.750406720877,1,
16400,MAT-00935,dye_chemicals,1.1,27,164.7,87.8%,12-25-2024,118.2,98.2,83.52,0,
19737,MAT-00259,trims,2.05,22,185.3,0.8547,06-08-2023,421.3,94.0,156.63,0,
18334,MAT-02082,FABRIC,3.0,13,119.6,0.6636,25/04/2024,129.2,140.6,138.98,0,
15923,MAT-00811,trims,1.19,16,222.5,0.7151,30-Oct-2024,6.5,219.0,231.86,1,urgent
10629,MAT-00478,dye_chemicals,$0.80,14,110.3,0.7656,21/07/2024,288.9,53.4,48.64,0,
6195,MAT-01850,trims,3.02,5,230.9,0.7166,2024-07-04,36.8,109.6,130.85,1,
36018,MAT-01122,thread,3.56,9,210.6,0.99,30/03/2024,0.0,144.8,174.36,1,
10079,MAT-00732,fabric,2.88,20,98.9,0.6772,09-Nov-2024,0.0,189.5,228.58,0,
12058,MAT-01210,thread,,7,140.6,0.7755,12-19-2024,73.7,126.2,168.66,0,
13220,MAT-01988,TRIMS,2.36,22,192.4,0.7795,2025-04-27,,127.7,108.05,0,
11092,MAT-01396,thread,1.22,19,10.0,0.8386,2024/07/17,20.1,55.1,39.61,1,
26621,MAT-02381,thread,19.2,14,187.2,0.7697,2025-02-16,22.9,66.5,98.6,1,
22533,MAT-02025,buttons,3.92,24,246.5,,07-25-2024,527.2,131.2,211.55,0,
23088,MAT-00795,trims,6.43,11,216.2,0.8047,2025/03/09,210.8,159.2,198.0,0,
28686,MAT-01690,dye chemicals,0.76,22,278.1,0.9685,2024/07/31,238.7,159.8,182.78,0,
38619,MAT-02423,TRIMS,0.89,1400,118.9,0.7605,2023/07/20,202.6,52.5,47.03,0,
36590,MAT-01159,fabric,0.9,28,212.2,0.6966,2024/08/30,418.1,123.8,102.62,0,
13377,MAT-01955,fabric,2.02,32,86.9,0.8912,2024/10/28,121.0,140.2,105.45,0,
43770,MAT-00156,packaging,4.48,27,56.5,,06-26-2023,90.7,43.3,54.16,1,
27012,MAT-02618, fabric,7.4,27,191.5,0.7489,2023-05-18,194.1,57.1,109.3,0,
23308,MAT-02534,TRIMS,4.94,6,125.3,0.99,2025-06-14,45.0,135.5,127.2,0,
38578,MAT-02778,dye_chemicals,0.85,3,145.3,,12-04-2023,-0.0,174.4,141.88,1,
12590,MAT-02809,packaging,,4,218.2,77.2%,01-03-2025,258.8,59.7,123.53,1,
6058,MAT-00031,fabric,3.36,37,169.0,0.99,06-19-2024,,49.8,39.86,0,
41919,MAT-01605,buttons,6.85,31,211.6,0.9737,20/02/2024,543.4,71.7,106.09,0,re-check qty
8913,MAT-02095,packaging,5.2,14,156.4,0.8928,2023-04-02,173.2,79.7,101.74,0,
32967,MAT-01879,buttons,5.07,12,78.8,,10-14-2024,122.8,73.3,104.42,0,
6552,MAT-00716,trims,$3.76,22,128.9,0.953,2024/03/02,97.28949533613331,73.0,45.84130158619679,0,
32588,MAT-02006,fabric,$2.69,15,263.6,0.7849,28-Oct-2023,365.0,225.6,264.38,0,
44725,MAT-01357,febric,$6.52,36,202.4,0.9038,27-Nov-2024,342.8,121.3,127.92,0,
42459,MAT-00916,zippers,3.06,16,215.3,0.99,20/11/2024,384.2,84.3,150.44,0,
36491,MAT-01743,packaging,2.15,13,227.1,0.9026,18-Dec-2023,370.6,189.6,165.86,0,
34884,MAT-00029,packageing,4.84,14,209.3,0.7836,2024/04/21,549.9,125.8,93.54,0,
6665,MAT-02105,PACKAGING,$3.08,11,256.0,99.0%,2024/06/19,504.7,139.1,187.99,1,
19744,MAT-00481,dye_chemicals,3.16,17,199.7,0.913,2024/07/06,581.6,64.3,42.17,0,re-check qty
31275,MAT-02537,fabric,2.95,23,218.3,0.8483,01-25-2025,265.8,128.9,106.97,0,
13133,MAT-00925,fabric,1.35,26,116.3,0.8759,03-May-2025,38.7,84.4,80.95,1,
42899,MAT-01025,fabric,4.93,21,138.4,0.706,2024-06-27,0.0,75.1,83.47,1,
13334,MAT-02530,trims,0.84,7,197.1,,03-10-2023,390.1,72.8,84.59,0,
13722,MAT-00068,fabric,3.28,25,255.2,0.99,2025/03/13,189.8,121.1,186.19,0,
18551,MAT-01959,dye_chemicals,3.85,27,199.8,0.6836,02-25-2024,439.5,92.8,80.96,0,
42740,MAT-02971, trims,2.06,3,230.2,0.8817,2023-08-19,88.8,201.3,193.68,1,
23866,MAT-00405,packaging,3.31,13,154.2,0.8691,28-Apr-2023,0.0,47.1,48.82,1,
25163,MAT-02535,trims,$2.05,27,186.0,0.99,2023/11/26,432.1,145.1,119.65,0,
8834,MAT-00579,dye_chemicals,3.67,30,122.2,0.8987,2023/02/05,120.4,63.0,52.11,0,
12049,MAT-01819,packaging,,8,207.8,0.6646,2024/03/22,419.3,123.3,119.3,0,
34353,MAT-01006,Fabric,$0.55,7,220.1,,03/08/2023,475.5,179.6,248.58,0,
2105,MAT-02073,trims,2.62,23,81.0,0.8695,2025-02-26,48.4,49.1,51.05,0,
1046,MAT-02101,buttons,0.8,9,119.5,0.9285,2023-02-02,199.9,94.3,99.88,1,
39459,MAT-00094,trims,2.45,20,95.3,0.8415,09-Feb-2025,,71.6,,0,
39921,MAT-00876,thread,$5.76,24,197.2,0.99,07-21-2023,655.0,137.1,111.47,0,
17049,MAT-02464, fabric,1.4,20,98.3,0.7575,2025/04/16,133.5,99.6,102.68,0,
34259,MAT-00658,dye_chemicals,4.72,11,118.4,0.7399,02-27-2024,52.0,66.9,64.62,1,
17037,MAT-00283,thread,,19,259.8,,2023/10/11,66.6,285.3,249.61,1,
27705,MAT-00590,buttons,7.96,33,205.9,0.8868,2023-03-30,339.6,161.9,162.12,1,
25658,MAT-01927,Thread,$2.46,23,127.3,0.8542,2025-02-05,280.1,103.7,89.95,0,
41707,MAT-02195,trims,$1.74,17,118.7,0.6985,2023/04/01,106.8,39.1,44.62,0,
40178,MAT-01834,packageing,3.45,19,133.4,0.872,2025-01-19,178.1,48.8,53.64,0,
17237,MAT-02160,THREAD,$0.80,18,93.6,84.6%,2023/10/10,68.8,59.4,61.49,0,
6171,MAT-00029,PACKAGING,4.84,14,209.3,0.7836,2023/08/12,60.5,119.2,224.94,0,
43023,MAT-02181,buttons,2.48,18,130.3,0.7919,2023-06-15,167.1,108.8,79.09,0,
28223,MAT-00819,trims,3.74,27,156.4,81.2%,2024/02/06,265.3,58.2,86.34,0,
39082,MAT-02886,zippers,$6.47,10,142.2,,25/05/2025,214.1,117.9,64.88,0,
