Unnamed: 0,supplier_name,supplier_country,supplier_category,supplier_on_time_delivery_rate,supplier_defect_rate,supplier_cancellation_rate,supplier_avg_lead_time_days,supplier_order_volume_last_year,order_date,expected_delivery_date,quantity,delay_days,is_delayed,is_anomaly,notes
43618,Mueller LLC,India,fabric,85.4%,0.0685,0.0851,20.4,5,08-23-2023,09-09-2023,800.7,11.2,1,0,
38228,Galvan and Sons,Vietnam,fabric,0.8576,0.0479,0.0418,19.1,119,11/08/2023,26/08/2023,730.1,15.29,1,0,
48454,Taylor PLC,China,Dye Chemicals,0.9503,0.0392,0.0296,10.3,129,2023/03/19,2023/03/27,634.7,4.89,1,0,
53439,Dawson and Sons,Pakistan,ZIPPERS,0.689,0.0792,0.0657,24.6,144,28-May-2023,06-23-2023,1201.5,11.36,1,0,
44220,Richards-Bray,India,Trims,0.8199,0.0377,0.0368,22.8,166,2023-07-08,2023-07-25,623,0.0,0,0,
11520,Baldwin-Owens,Sri Lanka,trims,0.8839,0.0374,0.0419,20.8,141,25/03/2024,12-Apr-2024,2321.1,31.76,1,1,
46357,"White, Palmer and Cantu",BANGLADESH,thread,0.8591,0.0398,0.0398,12.0,108,09-Apr-2025,04-21-2025,871.3,7.89,1,0,
192,Hoffman and Sons,India,trims,0.7232,0.0925,,29.4,87,2024/09/23,10-19-2024,20.0,12.72,1,0,
50092,Waters-Owens,Indonesia,trim,0.984,0.0455,0.0215,12.4,105,08-May-2025,23-May-2025,798.4,0.0,0,0,
19412,Conner-Mcguire,Pakistan,thread,0.8218,0.0359,0.0299,18.6,107,2024/02/08,02/03/2024,573.7,0.39,0,0,
51456,"Jones, Murphy and Robinson",Sri Lanka,buttons,0.8577,0.0614,0.0239,19.4,176,27/10/2023,11-15-2023,831.8,8.17,1,0,
51837,Salazar Ltd,sri lanka,trim,0.7113,0.0671,0.0408,29.8,104,20/08/2023,24/09/2023,1067.8,18.05,1,0,
30346,Roberts-Gomez,China,packageing,0.9606,0.0296,0.0027,11.5,144,2024/07/21,2024/08/05,,6.09,1,0,
22914,Johnson Ltd,Pakistan,zippers,0.9977,0.0207,0.0479,9.5,122,12-Apr-2024,04-17-2024,871.2,2.07,1,0,
42655,Mcclure Group,Bangladesh,packaging,0.9897,0.0571,0.019,17.4,150,01-09-2024,01-19-2024,719.3,2.02,1,0,
50291,Thomas PLC,INDIA,trims,0.8547,0.0143,0.0163,9.3,118,02-May-2023,16/05/2023,598.9,1.53,1,0,
40920,"Osborn, Andrews and Jenkins",Pakistan,zippers,0.7641,0.0433,0.0546,20.2,79,13/01/2023,02-07-2023,879.7,0.0,0,0,
25746,Davis-Ortiz,Indonesia,thread,0.9122,0.008,0.0232,15.8,181,05/05/2024,19-May-2024,1150.9,0.75,0,0,
56047,Harris LLC,Pakistan,buton,0.7997,0.0369,0.0373,19.2,45,2024/07/17,03/08/2024,749.0,9.16,1,0,
13130,Meyer Group,Vietnam,fabric,0.8847,0.0334,0.0304,20.7,96,01-15-2023,02-09-2023,743.6,4.82,1,0,
16530,"Hernandez, Davis and Little",Pakistan,dye_chemicals,0.8569,0.042,0.0626,18.2,111,04-16-2025,05/05/2025,1011.7,9.87,1,0,
18660,"Gill, Webb and Garcia", India ,zipers,0.8732,0.0614,0.0115,15.8,156,03-05-2024,18/03/2024,745.7,0.0,0,0,
24357,Lopez-Johnson,Pakistan,dye_chemicals,0.8331,0.0507,0.0254,15.2,101,08-Oct-2024,10-24-2024,,43.84,1,1,
5002,"Potter, Conner and Stevens",Bangladesh,zippers,0.9496,0.0491,0.008,13.2,94,2024/05/03,2024/05/20,558.0,0.0,0,0,
51445,Johnson-Torres,India,dye_chemicals,0.7851,0.0273,0.0297,22.9,50,2024-07-09,29-Jul-2024,728.6,8.2,1,0,
7437,"Mason, Gray and Henson",Vietnam,Zippers,0.9068,0.0037,0.0241,15.1,102,07-07-2024,2024/07/14,757,0.78,0,0,
9019,"Dixon, Williams and Fields",Sri Lanka,fabric,0.8258,0.0812,0.066,23.4,84,2025/03/05,04-02-2025,523.6,6.13,1,0,
57258,Harrison PLC,India,buttons,0.849,0.0547,0.0411,26.6,153,2024-02-06,07/03/2024,447.1,0.0,0,0,
57678,Hicks-Reid,India,trims,0.7404,0.0454,0.0371,8.5,124,20/04/2023,26/04/2023,702.4,7.86,1,0,
5604,Woods Ltd,Indonesia,fabric,0.9091,0.0367,0.0276,13.5,126,2025/06/09,06-20-2025,906.4,9.43,1,0,
45185,Moore LLC,Vietnam,zippers,0.8087,0.04,0.0445,14.3,148,09-Oct-2023,25-Oct-2023,191.5,7.43,1,0,
58158,Hicks-Reid,India,trims,0.7404,0.0454,0.0371,8.5,124,2023-06-14,2023-06-25,689.1,4.86,1,0,
27566,Haas LLC,China,buttons,0.8898,0.0009,0.0249,15.1,63,08-Apr-2024,2024/04/23,857.8,2.81,1,0,
49798,Mccormick Inc,Bangladesh,trims,0.8805,0.036,0.0478,20.7,86,2024-11-30,2024/12/20,103.9,30.67,1,1,
54568,Perez Group,Indonesia,dye_chemicals,0.9731,0.0169,0.0242,7.1,22,04/06/2023,2023-06-13,963.9,5.99,1,0,
37131,Booth Group,Vietnam,zippers,0.8706,0.0618,0.0418,21.8,129,2025/02/16,05-Mar-2025,307,1.92,1,0,
3978,Parker Ltd,P.R. China,fabric,0.8712,0.0561,0.0232,13.7,137,2025/04/24,2025-05-15,620.8,6.03,1,0,
25224,Ryan-Murillo,China,fabric,0.7901,0.0748,0.023,21.2,50,01-Aug-2024,2024-08-22,"2,427",39.16,1,1,
54636,"Miller, Beasley and Johnson",Indonesia,thread,0.7348,0.0628,0.0486,28.4,121,17/03/2023,2023-04-12,645,8.1,1,0,
58877,Bailey Group,BANGLADESH,fabric,0.8946,0.0548,0.0398,25.3,95,02-01-2023,2023/03/03,743.2,7.57,1,0,
7868,Glover-Erickson,CN,trims,0.9656,0.0427,0.0181,15.7,27,2023/10/30,11-21-2023,,0.0,0,0,
13683,Meyer Group,Vietnam,FABRIC,0.8847,0.0334,0.0304,20.7,96,2023/01/03,01-20-2023,903.8,7.2,1,0,
47899,Roberts-Shepherd,Pakistan, packaging,0.935,0.0421,0.0179,22.1,98,2023/04/08,2023/04/27,456.3,0.0,0,0,
16604,"Kelley, Smith and Lloyd",Sri Lanka,buttons,0.8289,0.0108,0.0601,19.9,143,2023-02-20,03-09-2023,1421.9,26.91,1,1,
207,Compton-Morris,Bangladesh,Fabric,0.9781,0.0,0.0341,7.7,150,28/05/2024,03/06/2024,954.5,0.0,0,0,
18213,"Miller, Gonzalez and Mullins",Viet Nam,packaging,0.9507,0.0316,0.005,14.1,74,2023-08-10,23-Aug-2023,592.5,7.3,1,0,
45478,"Brock, Durham and Briggs",Pakistan,thread,0.7306,0.0376,0.0108,13.3,56,2024-10-04,2024-10-10,838.7,11.61,1,0,
4675,Martin-Mayer,China,zippers,0.9912,0.0238,0.0017,10.0,77,2024-10-04,2024/10/10,3743.0,46.05,1,1,
11352,Stevens and Sons,India,zippers,0.9171,0.0516,0.0474,13.7,154,2025-01-13,01-26-2025,,3.76,1,0,re-check qty
58148,Alexander and Sons,Bangladesh,thread,0.8707,0.0198,0.0012,12.9,100,26/06/2024,2024-07-06,736,0.0,0,0,
739,Burke Inc,Sri Lanka,dye_chemicals,0.9084,0.0552,0.0062,17.0,144,21/03/2025,04-13-2025,915.0,1.76,1,0,
41232,Johnson LLC,Bangladesh,Buttons,0.926,0.044,0.0548,16.0,41,07-12-2024,2024/08/03,1075.5,11.83,1,0,
4193,Schultz-Walters,China,packaging,0.9866,0.0196,0.0316,12.4,109,2025/05/13,05-23-2025,893,2.61,1,0,
1803,Jackson-Mcgee,Bangladesh,trims,0.9286,0.0076,0.0235,15.8,123,2024-01-31,2024/02/15,978.1,5.06,1,0,TBC
25701,"Elliott, Rodriguez and Burns",Bangladesh,fabric ,0.9561,0.0,0.0335,16.4,101,2024-01-21,07/02/2024,788.7,1.24,0,0,
55710,Newman-Myers,china,TRIMS,93.1%,0.0128,0.0173,5.7,157,07-04-2023,07-08-2023,918.7,4.12,1,0,
23005,Irwin Inc,indonesia,Thread,0.922,0.044,0.0552,19.5,149,2023-04-12,2023/05/02,677.7,3.72,1,0,
25421,Bailey LLC,Sri Lanka,packaging,0.9285,0.0251,0.0212,16.3,119,04-21-2024,07/05/2024,268.0,0.0,0,0,
55786,"Lawson, Gray and Chavez",India,buttons,0.9295,0.0227,0.0,13.4,85,2024-06-25,2024/07/06,,4.83,1,0,
56924,Parks Ltd,Indonesia,Zippers,0.8658,0.065,0.0462,19.7,93,2025/04/11,27-Apr-2025,578.1,2.53,1,0,
22308,Nguyen Inc,Vietnam,ZIPPERS,0.8245,0.0482,0.0404,20.7,65,05-May-2023,05-26-2023,1174.3,5.26,1,0,
59696,Villa LLC,Bangladesh,FABRIC,0.7479,0.0766,0.0497,17.8,94,19-Aug-2024,2024-09-02,1363.3,15.57,1,0,
56203,Allen and Sons,India, thread,0.7995,0.0594,,18.6,91,2024-06-17,2024/07/06,811.3,10.34,1,0,
46492,Wright-Henderson,India,fabric,0.8008,,0.0421,30.6,16,06/07/2023,11-Aug-2023,2531.5,47.25,1,1,
7163,Randall-Hendricks,Bangladesh,buttons,0.9211,0.0375,0.0318,18.1,38,24/02/2025,03-23-2025,880.3,1.82,1,0,
11087,Alvarez Group,Pakistan,dye_chemicals,0.8435,0.0501,0.0632,20.1,118,09-Feb-2025,07/03/2025,1103.8,1.02,0,0,TBC
11542,Edwards PLC,china,fabric,0.9705,0.0242,0.0064,9.2,91,08-30-2023,2023-09-06,378.9,6.51,1,0,
23009,Campbell PLC,BD,buttons,0.8923,0.0747,0.056,21.5,101,28-Dec-2024,17-Jan-2025,634.0,6.56,1,0,
13965,Wilson-Smith,SRI LANKA,zippers,0.7486,0.0587,0.0754,26.1,144,14/06/2025,06-Jul-2025,556.0,12.4,1,0,
41076,Brown-Tate,Indonesia,fabric,0.6995,0.0537,0.045,20.3,52,13-May-2024,01-Jun-2024,837.4,5.16,1,0,
6803,Wade and Sons,ID,buton,0.9292,0.0208,0.0189,5.1,156,03/02/2023,06/02/2023,966.9,,1,0,
39545,Johnson LLC,Bangladesh,buttons,0.926,,0.0548,16.0,41,2025/02/14,2025/03/05,713.4,3.23,1,0,
41899,"Harris, Moore and Melendez",INDIA,fabric,0.8511,0.037,0.0198,24.0,141,2024/07/15,2024/07/30,833.4,8.27,1,0,customer requested rush
29861,Barnes Group,Bangladesh,dyechemicals,0.9961,0.0288,0.0337,14.0,94,23-Jul-2023,2023-08-11,1161.0,3.31,1,0,
32607,"Smith, Pittman and Mcdonald",Indonesia,Thread,0.8601,0.0339,0.0085,20.8,150,01-25-2023,2023/02/14,451.5,0.12,0,0,
51113,"Chavez, Griffin and Carroll",Bangladesh,dye_chemicals,0.9776,0.0184,0.0288,13.3,146,06-04-2024,2024/06/15,581.0,6.36,1,0,
23724,Richards LLC,Indonesia,packaging,0.9129,0.048,0.0388,9.9,80,2024-11-12,11-15-2024,758.5,4.41,1,0,
8492,Petty-Jones,China,thread,0.859,0.0394,0.0172,15.1,92,2023/01/22,02/02/2023,1075.9,6.19,1,0,see email
26161,Holt-Rodgers,India,BUTTONS,0.9578,0.0243,0.0064,10.6,144,2024/09/29,2024-10-11,888.5,5.88,1,0,
19324,Frank-Giles,India,packaging,0.8999,0.0253,0.0094,26.1,109,2023/11/23,12-22-2023,73,36.18,1,1,
45159,Steele-Mason,Indonesia,zippers,94.6%,0.0314,0.0424,20.0,95,13-Nov-2024,2024/11/23,255.1,0.0,0,0,
28814,Reyes-Brown,Sri Lanka,zippers,0.8281,,,13.2,112,01-17-2025,01-31-2025,384.6,4.32,1,0,
3032,Franklin Group,Indonesia,packageing,0.8949,0.0048,0.033,14.2,157,2023/12/27,2024-01-12,708.3,0.97,0,0,
28811,Cruz PLC,Sri Lanka,buttons,0.9047,0.0231,0.0209,15.1,116,07/11/2024,11-17-2024,651.2,11.04,1,0,
46292,Gonzalez-Miles,Bangladesh,buttons,0.7641,0.0778,0.0556,18.8,78,26/02/2024,10/03/2024,443.6,3.47,1,0,
50628,Hamilton-Wagner,China,dye_chemicals,0.8422,0.0443,0.0362,17.9,64,24-Feb-2025,2025/03/14,289.4,0.0,0,0,
24992,"Ellis, Farmer and Garcia",Bangla Desh,zippers,0.8205,0.0907,0.0396,16.9,143,2023/01/03,20/01/2023,540.2,7.87,1,0,
38566,Smith Ltd,China,zippers,0.828,0.0588,0.0715,28.9,94,2024-05-18,18-Jun-2024,215.9,8.14,1,0,
55529,Delgado-Mueller,India,fabric,0.83,0.038,0.039,16.2,144,2023-04-10,2023/04/27,573.5,2.14,1,0,
46533,Roberts Inc,Vietnam, buttons,0.8234,0.0338,0.0112,24.9,100,08-12-2024,09-13-2024,324.5,0.0,0,0,
25329,Howard LLC,Pakistan,thread,0.7801,0.0276,0.0342,18.6,144,2024/06/05,2024/06/23,627.5,3.61,1,0,
26969,Thomas-Daniels,China,Packaging,0.9453,0.0635,0.0309,13.3,102,2023/08/17,08-26-2023,1268.6,11.64,1,0,
48535,Simmons-Potts,Indonesia,thread,0.7178,0.0581,0.0257,24.3,34,07-14-2024,2024/08/07,843.0,6.52,1,0,
23593,Henson-Cain,India,thread,0.8169,0.0545,0.0274,22.3,88,2025/01/13,2025/01/30,1477.5,14.31,1,0,
39185,Brown PLC,ID,DYE-CHEMICALS,0.8334,0.0796,0.0369,15.0,131,2024/07/12,07-23-2024,1024.8,10.35,1,0,
21377,Wood and Sons,Vietnam,PACKAGING,0.9332,0.0481,,19.7,84,2023/08/19,09-Sep-2023,832,4.74,1,0,urgent
13295,Waller-Parker,India,packaging,0.8183,0.0615,0.0387,15.8,155,09-21-2024,02/10/2024,584.4,10.42,1,0,
22829,Grant Inc,Pakistan,thread,0.8669,0.037,0.0382,21.2,99,2025/04/08,2025-04-26,231.0,1.62,1,0,
19486,Marsh and Sons,Sri Lanka,fabric,0.8957,0.0205,0.0311,16.2,70,12-31-2023,15-Jan-2024,530.1,0.0,0,0,
14597,"Stanton, Rodriguez and Bryan",Sri Lanka,zippers,0.7994,0.063,0.0456,15.9,55,2025-02-03,2025/02/24,1078.1,9.17,1,0,
12749,Potts-Coleman,CHINA,fabric,0.8459,0.0385,0.0127,11.9,133,2025/03/12,2025-03-31,630.8,3.09,1,0,
55344,"Jenkins, Mendez and Taylor",INDIA,fabric,0.9087,0.034,0.0645,17.5,140,06-01-2023,16-Jun-2023,598,4.58,1,0,
4970,Flores-Richardson,Pakistan,trims,0.7783,0.05,0.0616,24.3,113,15/06/2023,2023-07-04,348.7,0.0,0,0,
3441,Lewis LLC,Sri Lanka,thread,0.8669,0.0155,0.0338,17.5,96,01-30-2024,2024/02/20,890.8,0.0,0,0,
6011,Ross PLC,sri lanka,trims,0.946,0.0219,0.0066,19.7,8,2023-10-04,2023/10/27,792.4,9.11,1,0,
28871,"Powell, Fisher and Kelly",Sri Lanka,thread,0.9145,0.0499,0.0265,15.0,99,2024/02/02,26/02/2024,371.2,2.66,1,0,
23582,Johnson-Torres,India,dye_chemicals,0.7851,0.0273,0.0297,22.9,50,10-06-2023,22/10/2023,"1,139",16.67,1,0,
35027,"Martinez, Brown and Fleming",India,fabric,93.9%,0.0714,,13.9,72,2023/03/06,2023-03-22,"1,011",7.24,1,0,
55549,"Andrade, Peters and Baker",Indonesia,trims,0.8945,0.0584,0.005,14.1,174,18/09/2024,10-07-2024,823.9,3.82,1,0,
49137,Brown Inc,Indonesia,packaging,0.8373,0.0,0.0304,17.3,142,2024/09/21,10-13-2024,593.6,0.0,0,0,
8745,Torres Ltd,Bangladesh,dye_chemicals,0.7615,0.0601,0.0672,22.7,5,2025/04/18,10-May-2025,656.9,9.44,1,0,
43024,Phillips and Sons,Indonesia,fabric,0.9268,0.0252,0.04,10.6,144,08-15-2024,24-Aug-2024,1017.6,13.09,1,0,
58811,Vang-Freeman,sri lanka,trims,0.8841,0.0456,0.0145,13.1,98,03-Oct-2024,10-19-2024,926.9,11.77,1,0,
2465,Sharp Group,Bangladesh,dye_chemicals,0.8318,0.0278,0.0516,17.8,79,2023-09-25,09/10/2023,855.6,9.88,1,0,
38972,Castillo-Collins,Pakistan,packaging,0.9485,0.0181,0.0159,19.1,75,2023-02-24,2023-03-13,"2,416",46.66,1,1,
29355,Walters LLC,Bangladesh,Fabric,0.7633,0.0869,0.0414,20.7,54,10-16-2024,11-10-2024,1175.6,14.62,1,0,
9087,Waller-Williams,BANGLADESH,dye_chemicals,0.7451,0.0573,0.0703,31.1,91,06-03-2024,06-29-2024,711.8,14.29,1,0,
16156,Collins-Church,Vietnam,dye_chemicals,0.893,0.0446,0.0275,15.6,106,2023/06/25,2023/07/01,897.1,14.49,1,0,
27903,Miller PLC,Vietnam,trims,0.8968,0.0462,0.0271,25.8,38,01-06-2025,02-07-2025,,0.67,0,0,see email
26159,"Henry, Mcdonald and Jordan",Vietnam,zippers ,0.9117,0.0,0.0177,10.9,62,2023/06/05,08/06/2023,1000.7,6.4,1,0,
31009,Gay Inc,China,packaging,0.8787,0.0617,0.0586,20.9,38,25-Jun-2023,2023-07-16,287.6,10.33,1,0,
24,"Drake, Johnson and Garcia",PK,dye_chemicals,0.8402,0.066,0.0662,20.4,128,26/06/2023,07-17-2023,696.6,11.88,1,0,
13376,Mckenzie PLC,PAKISTAN,trims,96.4%,0.0464,0.0199,5.8,98,2023-06-09,12/06/2023,569.2,3.25,1,0,
5784,Smith-Myers,India,thread,0.9852,,0.0396,17.0,127,2024/02/08,01/03/2024,1040.1,3.91,1,0,
15851,Morrison-Sims,Pakistan,fabric,0.7664,0.0881,0.0479,21.8,117,2023/02/08,2023-02-26,309.9,10.77,1,0,
57054,"Taylor, West and Davis",India,fabric,0.999,0.0218,0.0074,6.9,84,02-23-2024,28/02/2024,559,8.59,1,0,re-check qty
10282,Martinez Group,Indonesia,dye_chemicals,0.8032,0.0673,0.065,28.8,90,08-06-2023,11/09/2023,1949.2,39.28,1,1,
37365,"Sullivan, Mathis and Calderon",Bangladesh,fabric,0.93,0.017,0.024,15.1,29,09/11/2023,2023-11-26,,4.0,1,0,
37224,Mccormick-Cook,India,dye_chemicals,0.838,0.0348,0.0374,19.2,90,02-15-2025,2025/03/10,625.5,0.36,0,0,
12021,Friedman-Diaz,Bangladesh,zippers,0.8427,0.0158,0.0506,24.0,118,09-14-2023,05/10/2023,724.2,9.17,1,0,
13226,George-Schwartz,Vietnam,Zippers,0.9736,0.0,0.0356,10.1,138,06-29-2024,07-18-2024,775.8,1.28,0,0,
52872,Galvan and Sons,Vietnam,fabric,85.8%,0.0479,0.0418,19.1,119,04-Jun-2025,21/06/2025,668.6,2.43,1,0,
25954,Hoffman and Sons,India,TRIMS,0.7232,0.0925,,29.4,87,05-02-2025,27-May-2025,763.9,7.42,1,0,
46167,Green-Barnes,Viet Nam,zippers,84.5%,0.0513,0.0688,17.2,99,2023-09-23,12-Oct-2023,2119.0,29.43,1,1,
17062,Sullivan Inc,Bangladesh, packaging,92.2%,0.012,0.0075,9.9,194,26/12/2023,2023-12-31,,7.54,1,0,
27050,Shelton-Olson,Pakistan,dye_chemicals,0.9109,0.0317,0.0271,18.1,32,2025-03-01,2025/03/24,947.9,0.93,0,0,
56213,Jones-Lee,china,packaging,0.8285,0.0303,0.0,14.3,94,2023-03-31,07/04/2023,328.5,0.0,0,0,
3397,Galvan and Sons,Vietnam,fabric,0.8576,0.0479,0.0418,19.1,119,2025-06-14,2025-07-07,931.0,0.0,0,0,
1111,Patterson PLC,India,fabric,0.8239,0.0615,0.0028,17.2,120,06-06-2024,2024-06-23,836.4,4.87,1,0,
22832,"Hughes, Strong and Oliver",India, packaging,0.9031,0.0594,0.0201,22.4,120,02-15-2025,2025-03-02,684,10.13,1,0,
22506,Smith Ltd,India,packaging,0.9033,0.0167,0.044,21.9,70,2023-10-09,2023/10/26,1099.7,5.91,1,0,
32165,"Jenkins, Mendez and Taylor",India,fabric,0.9087,0.034,0.0645,17.5,140,11-28-2024,15-Dec-2024,311.6,,1,0,
46702,Wright Inc,india,trims,0.7482,0.0531,0.0524,23.8,67,10/02/2024,03-06-2024,791.6,10.02,1,0,
3438,Mcclure Group,Bangladesh,packaging,0.9897,0.0571,0.019,17.4,150,2023-08-16,2023/08/26,632.0,5.2,1,0,
33368,Alexander and Sons,Bangladesh,thread,0.8707,0.0198,0.0012,12.9,100,2023/09/19,10-10-2023,830,1.86,1,0,
12322,Schultz-Walters,CN,packaging,0.9866,0.0196,0.0316,12.4,109,30/05/2025,06-07-2025,537.5,0.0,0,0,customer requested rush
52261,Taylor-Gordon,Pakisthan,zippers,95.0%,0.0497,0.0355,20.3,118,2024-06-20,2024/07/04,"1,088",6.99,1,0,
49227,"Sanchez, Haas and Porter",INDONESIA,thread,0.9621,0.0236,0.0205,20.9,95,2025-05-24,13/06/2025,946.4,3.83,1,0,
3209,"Davis, Christian and Fitzgerald",Vietnam,PACKAGING,0.8328,0.0507,0.0342,15.5,142,20-May-2024,2024-06-12,766.7,8.77,1,0,
13258,"Johnson, Tucker and Lynch",India,packaging,76.8%,0.0518,0.0918,25.9,53,08-Sep-2023,02-Oct-2023,947.1,17.61,1,0,
49881,Lopez-Johnson,Pakistan,DYE-CHEMICALS,83.3%,0.0507,0.0254,15.2,101,06-Jun-2024,06-21-2024,582.0,0.83,0,0,
48202,"Peters, Mueller and Rodriguez",Bangladesh,dye_chemicals,0.7673,0.0396,0.0424,12.6,35,2023/04/15,27-Apr-2023,244.8,3.43,1,0,
51307,Gibson-Howell,Bangladesh,zippers,0.7759,0.0519,0.0645,31.2,62,19/05/2024,2024/06/13,674.7,8.94,1,0,
37395,Cox Ltd,Bangladesh,fabric,0.8781,0.003,0.0,9.7,76,20-May-2025,2025-05-29,280.4,0.0,0,0,
26406,"Simpson, Palmer and Moreno",india,trims,0.8775,0.0756,0.0297,23.1,122,2025/03/27,04-17-2025,,11.42,1,0,
14850,Henson-Cain,India,THREAD,0.8169,0.0545,0.0274,22.3,88,16-Apr-2023,13-May-2023,655.8,3.11,1,0,
8409,"Horn, Nicholson and Holmes",China,packaging,74.5%,,0.0401,28.4,95,05-Jun-2023,2023/07/09,914,,1,0,
34363,"Fisher, Aguilar and Simmons",INDIA,buttons,0.937,0.0264,0.0288,14.9,86,2024/06/26,2024-07-10,1055.0,4.2,1,0,
50714,"Fuentes, Richmond and King",China,Buttons,0.8955,0.0273,0.0,9.1,86,05-May-2023,10-May-2023,1318.7,10.57,1,0,n/a
4041,Ramirez-Howell,India,packaging,0.8997,0.0586,0.0277,20.4,78,2023-05-22,06-15-2023,407.3,5.23,1,0,
56302,"Bryant, Sweeney and Strickland",China,Trims,0.8112,0.0438,0.0402,14.3,161,12-Apr-2023,04-17-2023,603.6,,1,0,
34838,Ward Group,Vietnam,buttons,0.9484,0.02,0.0241,9.6,54,02-13-2023,02-23-2023,1248.1,2.65,1,0,
1853,Watson Group,China,buttons,0.9194,0.0228,0.0045,18.3,66,04-04-2023,2023/04/24,870,4.39,1,0,
9163,Butler-Diaz,Sri Lanka,buttons,0.9487,0.037,0.0457,22.7,98,08/12/2023,31-Dec-2023,786.9,16.57,1,0,
30397,"Lee, Turner and Warner",Pakistan, packaging,0.6963,,0.0621,26.2,120,2024/06/30,28-Jul-2024,421.0,11.9,1,0,
3962,"Hernandez, Davis and Little",Pakistan,dye_chemicals,0.8569,0.042,0.0626,18.2,111,14-Jul-2023,2023/07/26,774.2,,1,0,
56730,Hansen-Burton,China,zippers,0.7657,0.0685,0.0723,21.9,126,2023-02-03,2023/02/26,947.1,7.38,1,0,
45658,Romero PLC,China,zippers,0.8656,0.0638,0.0728,20.7,127,2024-05-15,2024/06/03,612.2,3.13,1,0,
40257,"Phillips, Yu and Rodriguez",Bangladesh,buttons,0.8751,0.0472,0.0061,15.9,57,05-11-2024,28-May-2024,903,0.3,0,0,
55955,"Willis, Jimenez and Estes",BANGLADESH,buttons,0.9771,0.005,0.0247,12.5,107,02-Dec-2024,2024/12/15,621.8,2.91,1,0,
45745,Johnson LLC,Pakistan,packaging,0.861,0.0157,0.0,7.9,46,2023/05/08,2023/05/13,579.5,4.83,1,0,
4110,Robbins Ltd,China,dye_chemicals,0.8828,,0.0255,7.3,106,11-Apr-2025,18-Apr-2025,743.7,7.97,1,0,urgent
1811,"Jenkins, Mendez and Taylor",India,Fabric,0.9087,0.034,0.0645,17.5,140,05/04/2025,16/04/2025,504,7.87,1,0,
53258,"Ellis, Farmer and Garcia",bangladesh,zippers,82.0%,0.0907,,16.9,143,08/05/2024,25-May-2024,691.2,5.25,1,0,
58451,"Sharp, Holt and Smith",Sri Lanka,buttons,0.8574,0.0255,0.0373,9.8,150,2023-10-20,29/10/2023,874,10.2,1,0,
20827,"Garcia, Nguyen and Scott",Bangla Desh,packaging,0.9199,0.0692,0.0544,22.6,72,2024-06-15,06-25-2024,524.7,7.79,1,0,
36595,Gardner-Williams,pakistan,thread,0.9059,0.0193,0.057,13.2,102,31-May-2023,06-16-2023,831.5,0.0,0,0,
20014,Chang LLC,bangladesh,packaging,93.7%,,0.03,13.8,80,2023/04/02,2023/04/19,931.2,0.0,0,0,customer requested rush
41285,Browning Ltd,Vietnam,fabric,0.785,0.0716,0.0436,20.2,139,12-22-2024,2025-01-12,1004.5,10.41,1,0,
27534,Simmons-Potts,Indonesia,thread,0.7178,0.0581,0.0257,24.3,34,2024/03/11,2024-04-06,163,5.22,1,0,
8933,"Gould, Bowen and Williams",India,zippers,0.8942,0.0303,0.0468,15.7,144,2024/02/16,2024/03/02,706.8,6.91,1,0,
9485,"Knight, Benton and Vaughn",India,fabric,0.9057,0.0713,0.038,13.7,56,11-Jun-2024,18-Jun-2024,714.2,2.9,1,0,
59663,Lewis-Anderson,pakistan,trims,0.8437,0.0533,0.0537,17.0,102,05-Nov-2023,28/11/2023,736.5,2.77,1,0,
24434,Riley-Bryant,Vietnam,dye_chemicals,0.8166,0.059,0.0338,18.1,54,07-07-2024,07-27-2024,868.6,7.92,1,0,
36523,Oconnor-Bright,P.R. China,fabric,0.7451,0.0662,0.0606,23.5,65,04-Jun-2025,07-03-2025,542.5,6.49,1,0,
36334,Thomas-Walker,India,thread,0.8446,0.0288,0.0338,21.3,36,2025/03/03,18-Mar-2025,872.7,4.66,1,0,
40339,Oconnor-Bright,China,fabric ,0.7451,0.0662,0.0606,23.5,65,08-23-2024,11/09/2024,713.6,14.82,1,0,
38449,"Thompson, Reed and Smith",Indonesia,zippers,0.8824,0.0688,0.0685,19.9,87,20-Apr-2025,2025/05/09,671.9,5.34,1,0,
34076,Rangel-Crawford,VIETNAM,BUTTONS,0.8356,0.0532,0.0422,19.2,98,11-23-2024,10-Dec-2024,519.5,3.11,1,0,
7792,Fowler LLC,China,zippers,0.8538,0.0389,,23.6,113,03-13-2024,2024/04/01,877.2,6.35,1,0,
2533,Patel PLC,Sri Lanka,zippers,0.8742,0.0373,0.0299,19.6,35,02-22-2025,2025-03-20,391.9,4.46,1,0,
7605,"Ross, Kelly and Richard",Pakistan,DYE-CHEMICALS,0.7909,0.0545,0.0238,26.5,113,12-Mar-2023,2023/03/30,234.7,1.62,1,0,
43334,Johns-Robinson,bangladesh,thread,0.7858,0.055,0.0797,25.8,155,22-Mar-2025,04-17-2025,785.4,7.49,1,0,
33485,Kelly Inc,China,trims,0.882,0.0391,0.0206,12.6,179,2025/02/26,2025/03/13,687.7,0.77,0,0,
36350,Green-Gibbs,CHINA, fabric,0.7759,0.0801,0.0837,21.2,146,11-Apr-2024,27-Apr-2024,366.8,8.1,1,0,
33100,Hampton-Andrade,Pakistan,dye_chemicals,0.8963,0.0095,0.0251,20.3,124,2025/04/07,04-28-2025,190.0,0.0,0,0,
